#species_file	protein_name	nb_OG_fused	list_fused_OGs
Sanmal.fasta	Sanmal_Sma_015207-T1	2	OG_1762 OG_1882
Xesp.fasta	Xesp_005457-T1	2	OG_2215 OG_4423
Sanmal.fasta	Sanmal_Sma_015210-T1	2	OG_2001 OG_4189
Sanmal.fasta	Sanmal_Sma_015225-T1	2	OG_2503 OG_2520
Stycar.fasta	Stycar_maker-SC_scaffold4777-augustus-gene-0.20-mRNA-1	2	OG_2990 OG_3744
Xesp.fasta	Xesp_005483-T1	2	OG_1143 OG_3596
Emue.fasta	Emue_Em0009g1309a.t1	2	OG_5078 OG_6182
Pbac.fasta	Pbac_sb2662730	2	OG_1922 OG_3709
Xestes.fasta	Xestes_augustus_masked-XT_scaffold61180-processed-gene-0.0-mRNA-1	2	OG_4769 OG_5788
Nemnom.fasta	Nemnom_g13208.t1	2	OG_1790 OG_3060
Fspp.fasta	Fspp_ffun1.m4.8361.m1	2	OG_884 OG_6268
Sanmal.fasta	Sanmal_Sma_015274-T1	2	OG_3695 OG_4414
Hhon.fasta	Hhon_g09624.t1	2	OG_9 OG_49
Tetwil.fasta	Tetwil_g11903.t2	2	OG_2907 OG_3035
Sanmal.fasta	Sanmal_Sma_015293-T1	2	OG_215 OG_6025
Mlei.fasta	Mlei_ML0780.g12.i1	3	OG_1128 OG_5510 OG_5826
Pbac.fasta	Pbac_sb2662807	2	OG_584 OG_1226
Tetwil.fasta	Tetwil_g6907.t2	2	OG_5897 OG_6077
Stycar.fasta	Stycar_maker-SC_scaffold4822-augustus-gene-0.9-mRNA-1	2	OG_485 OG_2019
Plajan.fasta	Plajan_Pjan_scaffold18835_01	2	OG_2977 OG_6640
Xesp.fasta	Xesp_005581-T1	2	OG_890 OG_5744
Xesp.fasta	Xesp_005584-T1	2	OG_5087 OG_5307
Pbac.fasta	Pbac_sb2662866	2	OG_1323 OG_4677
Ocar.fasta	Ocar_g5491	2	OG_2330 OG_5530
Ctel.fasta	Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA179012	2	OG_4714 OG_5965
Xesp.fasta	Xesp_005599-T1	2	OG_1967 OG_2236
Ocar.fasta	Ocar_g5499	2	OG_413 OG_2133
Exapal.fasta	Exapal_XM_021057872.2	2	OG_4332 OG_5086
Spis.fasta	Spis_XP_022810237_1	2	OG_5083 OG_6501
Fspp.fasta	Fspp_ffun1.m4.8506.m1	2	OG_3083 OG_3297
Ocar.fasta	Ocar_g5516	2	OG_732 OG_733
Tadh.fasta	Tadh_TriadT55214	2	OG_4408 OG_5239
Acagra.fasta	Acagra_model.g2428.t1	2	OG_656 OG_1400
Mlei.fasta	Mlei_ML0797.g22.i1	2	OG_1119 OG_2682
Nemnom.fasta	Nemnom_g13329.t1	3	OG_37 OG_2144 OG_2987
Xesp.fasta	Xesp_005655-T1	2	OG_866 OG_4095
Emue.fasta	Emue_Em0044g27a.t1	2	OG_2286 OG_4502
Ocar.fasta	Ocar_g5547	2	OG_150 OG_1603
Pbac.fasta	Pbac_sb2662993	2	OG_1064 OG_2061
Pbac.fasta	Pbac_sb2663003	2	OG_50 OG_5303
Xesp.fasta	Xesp_005685-T1	2	OG_6183 OG_6671
Xestes.fasta	Xestes_augustus_masked-XT_scaffold64716-processed-gene-0.1-mRNA-1	2	OG_4709 OG_4964
Tetwil.fasta	Tetwil_g12056.t2	2	OG_1090 OG_3530
Sanmal.fasta	Sanmal_Sma_015464-T1	2	OG_256 OG_2457
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P011409	2	OG_317 OG_984
Ocar.fasta	Ocar_g557	3	OG_67 OG_725 OG_2725
Sanmal.fasta	Sanmal_Sma_015469-T1	2	OG_2294 OG_3272
Fspp.fasta	Fspp_ffun1.m4.15607.m1	2	OG_5240 OG_6249
Ocar.fasta	Ocar_g5574	2	OG_5573 OG_6696
Ocar.fasta	Ocar_g5573	2	OG_5573 OG_6696
Tetwil.fasta	Tetwil_g12072.t3	2	OG_395 OG_2697
Ocar.fasta	Ocar_g5583	2	OG_3339 OG_5646
Ocar.fasta	Ocar_g5585	2	OG_754 OG_2970
Sanmal.fasta	Sanmal_Sma_015489-T1	2	OG_240 OG_1487
Pbac.fasta	Pbac_sb2663051	3	OG_516 OG_1245 OG_3752
Sanmal.fasta	Sanmal_Sma_015495-T1	2	OG_4760 OG_5726
Stycar.fasta	Stycar_maker-SC_scaffold4935-augustus-gene-0.115-mRNA-1	2	OG_2101 OG_5776
Ocar.fasta	Ocar_g5606	2	OG_249 OG_1529
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P028525	2	OG_789 OG_5027
Tetwil.fasta	Tetwil_g7086.t2	2	OG_2745 OG_4688
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P028563	2	OG_2588 OG_2981
Pbac.fasta	Pbac_sb2663090	2	OG_938 OG_2836
Didcos.fasta	Didcos_EP00039_Didymoeca_costata_P002541	2	OG_4354 OG_5812
Hvul.fasta	Hvul_g23543_1	2	OG_652 OG_1927
Pbac.fasta	Pbac_sb2663124	2	OG_762 OG_2205
Tetwil.fasta	Tetwil_g12115.t3	2	OG_1068 OG_2594
Ocar.fasta	Ocar_g565	3	OG_21 OG_69 OG_3406
Tetwil.fasta	Tetwil_g7135.t2	2	OG_2664 OG_5838
Tetwil.fasta	Tetwil_g7139.t1	2	OG_4325 OG_4864
Emue.fasta	Emue_Em0009g40a.t1	2	OG_1721 OG_5180
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P016345	2	OG_433 OG_1669
Mlei.fasta	Mlei_ML0823.g9.i1	2	OG_5755 OG_5924
Hvul.fasta	Hvul_g23580_1	2	OG_187 OG_5882
Adig.fasta	Adig_XM_015904114.1	2	OG_1492 OG_3527
Mlei.fasta	Mlei_ML0827.g12.i1	2	OG_614 OG_1029
Pocdam.fasta	Pocdam_XM_027190921.1	2	OG_1132 OG_4390
Gfas.fasta	Gfas_gfas1.m1.3494.m1	2	OG_1360 OG_2333
Xestes.fasta	Xestes_augustus_masked-XT_scaffold68153-processed-gene-0.1-mRNA-1	2	OG_4760 OG_5726
Ocar.fasta	Ocar_g5689	3	OG_655 OG_3105 OG_5804
Tetwil.fasta	Tetwil_g7164.t1	2	OG_1232 OG_1662
Pbac.fasta	Pbac_sb2663165	2	OG_384 OG_2731
Hvul.fasta	Hvul_g23593_1	2	OG_3826 OG_6726
Aque.fasta	Aque_Aqu2.1.27024_001	2	OG_2874 OG_5433
Tetwil.fasta	Tetwil_g12162.t2	2	OG_70 OG_4381
Mlei.fasta	Mlei_ML0830.g14.i1	2	OG_266 OG_3788
Gasp.fasta	Gasp_gasp1.m3.30297.m1	2	OG_4234 OG_5968
Lampan.fasta	Lampan_Lpan_14251_01	2	OG_4576 OG_6950
Pbac.fasta	Pbac_sb2663189	2	OG_1824 OG_2454
Nvec.fasta	Nvec_v1g205877	2	OG_4713 OG_6395
Acagra.fasta	Acagra_model.g24495.t1	2	OG_1474 OG_6094
Tetwil.fasta	Tetwil_g7206.t2	2	OG_2583 OG_6254
Coemet.fasta	Coemet_Cmet_scaffold3078_01	2	OG_338 OG_3168
Acagra.fasta	Acagra_model.g24510.t1	2	OG_1840 OG_4387
Pbac.fasta	Pbac_sb2663277	2	OG_421 OG_3419
Didcos.fasta	Didcos_EP00039_Didymoeca_costata_P003007	2	OG_773 OG_4617
Tcas.fasta	Tcas_TC013520_002	2	OG_3708 OG_4033
Tetwil.fasta	Tetwil_g7241.t1	2	OG_4760 OG_5726
Hvul.fasta	Hvul_g23691_1	2	OG_434 OG_2268
Sanmal.fasta	Sanmal_Sma_015710-T1	2	OG_1147 OG_2346
Stycar.fasta	Stycar_maker-SC_scaffold5038-augustus-gene-0.33-mRNA-1	2	OG_1169 OG_2523
Bralan.fasta	Bralan_BLAG03001393_1	2	OG_3625 OG_3673
Mlei.fasta	Mlei_ML0850.g10.i1	2	OG_4012 OG_5206
Aque.fasta	Aque_Aqu2.1.27138_001	2	OG_833 OG_4402
Tetwil.fasta	Tetwil_g7273.t2	2	OG_1237 OG_1325
Sanmal.fasta	Sanmal_Sma_015745-T1	2	OG_4260 OG_6302
Ocar.fasta	Ocar_g5812	2	OG_6262 OG_6623
Ocar.fasta	Ocar_g5831	2	OG_1184 OG_6278
Mlei.fasta	Mlei_ML0852.g6.i1	2	OG_1254 OG_2369
Nemnom.fasta	Nemnom_g13645.t1	2	OG_1590 OG_3812
Salurc.fasta	Salurc_EP00051_Salpingoeca_urceolata_P010450	2	OG_5722 OG_6111
Pbac.fasta	Pbac_sb2663359	2	OG_545 OG_3613
Stycar.fasta	Stycar_maker-SC_scaffold505-augustus-gene-0.7-mRNA-1	2	OG_1012 OG_5831
Pbac.fasta	Pbac_sb2637517	2	OG_1007 OG_2124
Stycar.fasta	Stycar_maker-SC_scaffold5058-augustus-gene-0.10-mRNA-1	2	OG_4013 OG_4553
Hsap.fasta	Hsap_ENST00000530611	2	OG_230 OG_2759
Pbac.fasta	Pbac_sb2637531	2	OG_1282 OG_1894
Sanmal.fasta	Sanmal_Sma_015846-T1	2	OG_2868 OG_6211
Nemnom.fasta	Nemnom_g13676.t1	2	OG_1607 OG_1745
Nvec.fasta	Nvec_v1g207364	2	OG_463 OG_3935
Aque.fasta	Aque_Aqu2.1.27207_001	2	OG_690 OG_5903
Sanmal.fasta	Sanmal_Sma_016036-T1	2	OG_2767 OG_4312
Xesp.fasta	Xesp_006182-T1	2	OG_4185 OG_6726
Gfas.fasta	Gfas_gfas1.m1.3742.m1	2	OG_3340 OG_5156
Hvul.fasta	Hvul_g23804_1	2	OG_951 OG_4870
Tetwil.fasta	Tetwil_g7370.t2	2	OG_2043 OG_5860
Ocar.fasta	Ocar_g5927	2	OG_1980 OG_5903
Acaspe.fasta	Acaspe_EP00035_Acanthoeca_spectabilis_P020283	2	OG_1903 OG_3608
Gfas.fasta	Gfas_gfas1.m1.3767.m1	2	OG_2249 OG_6625
Emue.fasta	Emue_Em0009g593a.t1	2	OG_4760 OG_5726
Tcas.fasta	Tcas_TC013712_001	2	OG_68 OG_3813
Nemnom.fasta	Nemnom_g13775.t1	2	OG_253 OG_3728
Ocar.fasta	Ocar_g5962	2	OG_300 OG_1267
Mylflu.fasta	Mylflu_EP00047_Mylnosiga_fluctuans_P010438	2	OG_1671 OG_5347
Pbac.fasta	Pbac_sb2663551	2	OG_2494 OG_3663
Pocdam.fasta	Pocdam_XM_027191340.1	2	OG_3707 OG_5905
Pbac.fasta	Pbac_sb2637689	2	OG_4047 OG_4647
Sanmal.fasta	Sanmal_Sma_016531-T1	2	OG_1981 OG_2449
Ocar.fasta	Ocar_g6001	2	OG_65 OG_5381
Rhoesc.fasta	Rhoesc_Res_014283-T1	2	OG_1071 OG_1092
Sanmal.fasta	Sanmal_Sma_016543-T1	2	OG_2020 OG_2370
Mlei.fasta	Mlei_ML0888.g7.i1	3	OG_105 OG_1733 OG_3602
Hvul.fasta	Hvul_g2392_1	2	OG_182 OG_280
Pbac.fasta	Pbac_sb2637717	2	OG_1423 OG_5517
Amil.fasta	Amil_Amillepora03530-RA	2	OG_2353 OG_5809
Pbac.fasta	Pbac_sb2637739	2	OG_1703 OG_2083
Ocar.fasta	Ocar_g6021	2	OG_424 OG_5714
Ocar.fasta	Ocar_g6020	2	OG_3295 OG_5417
Tetwil.fasta	Tetwil_g12445.t2	2	OG_3366 OG_4589
Dpul.fasta	Dpul_mRNA27747	2	OG_602 OG_6046
Pbac.fasta	Pbac_sb2663628	2	OG_821 OG_5283
Fspp.fasta	Fspp_ffun1.m4.911.m1	2	OG_494 OG_3925
Nemnom.fasta	Nemnom_g13862.t1	2	OG_1187 OG_5562
Pbac.fasta	Pbac_sb2637775	2	OG_2058 OG_4968
Gfas.fasta	Gfas_gfas1.m1.3918.m1	2	OG_2158 OG_2755
Mlei.fasta	Mlei_ML0900.g2.i1	3	OG_495 OG_1627 OG_5825
Pbac.fasta	Pbac_sb2663661	2	OG_4875 OG_6130
Tetwil.fasta	Tetwil_g7514.t3	2	OG_1460 OG_3430
Sanmal.fasta	Sanmal_Sma_016639-T1	2	OG_2247 OG_5244
Amil.fasta	Amil_Amillepora03625-RA	2	OG_2214 OG_3400
Ocar.fasta	Ocar_g6095	2	OG_594 OG_2842
Sanmal.fasta	Sanmal_Sma_016644-T1	2	OG_2892 OG_5801
Salurc.fasta	Salurc_EP00051_Salpingoeca_urceolata_P010957	2	OG_6111 OG_6730
Hvul.fasta	Hvul_g24016_1	2	OG_1131 OG_5674
Mlei.fasta	Mlei_ML0902.g14.i1	2	OG_3776 OG_5478
Tetwil.fasta	Tetwil_g7549.t2	2	OG_1528 OG_2305
Emue.fasta	Emue_Em0068g16a.t1	2	OG_2430 OG_4334
Emue.fasta	Emue_Em0068g1a.t1	2	OG_1961 OG_3609
Ocar.fasta	Ocar_g6135	2	OG_100 OG_5742
Tadh.fasta	Tadh_TriadT56575	2	OG_1184 OG_2748
Ocar.fasta	Ocar_g6140	2	OG_4349 OG_5826
Pbac.fasta	Pbac_sb2637900	3	OG_2138 OG_5638 OG_6239
Sanmal.fasta	Sanmal_Sma_016728-T1	2	OG_3706 OG_5156
Hvul.fasta	Hvul_g24101_1	2	OG_307 OG_2276
Sanmal.fasta	Sanmal_Sma_016749-T1	2	OG_2824 OG_5689
Tetwil.fasta	Tetwil_g12598.t1	2	OG_396 OG_4530
Pbac.fasta	Pbac_sb2637957	2	OG_2887 OG_5726
Mlei.fasta	Mlei_ML0917.g5.i1	2	OG_2478 OG_5788
Xestes.fasta	Xestes_augustus_masked-XT_scaffold86006-processed-gene-0.1-mRNA-1	2	OG_4627 OG_6638
Hvul.fasta	Hvul_g24176_1	2	OG_5057 OG_5846
Tetwil.fasta	Tetwil_g7672.t2	2	OG_5733 OG_6201
Xesp.fasta	Xesp_006988-T1	2	OG_1387 OG_1388
Sanmal.fasta	Sanmal_Sma_016810-T1	2	OG_201 OG_5055
Mlei.fasta	Mlei_ML0926.g2.i1	2	OG_1544 OG_2235
Cscu.fasta	Cscu_XM_023373999.1	2	OG_544 OG_1391
Xesp.fasta	Xesp_007024-T1	2	OG_839 OG_867
Xesp.fasta	Xesp_007026-T1	2	OG_2132 OG_5538
Ocar.fasta	Ocar_g6248	2	OG_5339 OG_5988
Fspp.fasta	Fspp_ffun1.m4.9439.m1	2	OG_1027 OG_3067
Hsap.fasta	Hsap_ENST00000549318	2	OG_169 OG_286
Aaur.fasta	Aaur_scaffold3057.g1.t1	2	OG_1674 OG_4625
Pbac.fasta	Pbac_sb2663965	2	OG_3756 OG_6082
Hsap.fasta	Hsap_ENST00000549987	2	OG_1333 OG_2575
Gfas.fasta	Gfas_gfas1.m1.4145.m1	2	OG_3035 OG_3935
Stycar.fasta	Stycar_maker-SC_scaffold5326-augustus-gene-0.34-mRNA-1	2	OG_1253 OG_1254
Sanmal.fasta	Sanmal_Sma_016863-T1	2	OG_95 OG_2015
Pbac.fasta	Pbac_sb2638095	2	OG_349 OG_4402
Emue.fasta	Emue_Em0009g967a.t1	2	OG_4460 OG_6443
Emue.fasta	Emue_Em0009g968a.t1	2	OG_4257 OG_5630
Xesp.fasta	Xesp_007171-T1	2	OG_4185 OG_6726
Nemnom.fasta	Nemnom_g14120.t1	2	OG_916 OG_5162
Tetwil.fasta	Tetwil_g7775.t3	2	OG_37 OG_951
Tetwil.fasta	Tetwil_g7779.t1	2	OG_1983 OG_1985
Hsap.fasta	Hsap_ENST00000551806	2	OG_1738 OG_2652
Stycar.fasta	Stycar_maker-SC_scaffold5347-snap-gene-0.171-mRNA-1	2	OG_1309 OG_1310
Gfas.fasta	Gfas_gfas1.m1.4183.m1	2	OG_1204 OG_6337
Aque.fasta	Aque_Aqu2.1.27809_001	2	OG_374 OG_1980
Pbac.fasta	Pbac_sb2664037	2	OG_608 OG_1802
Emue.fasta	Emue_Em0010g1010a.t1	2	OG_1417 OG_1600
Spur.fasta	Spur_XM_030996154.1	2	OG_4434 OG_6674
Sanmal.fasta	Sanmal_Sma_016934-T1	2	OG_1657 OG_2829
Mylflu.fasta	Mylflu_EP00047_Mylnosiga_fluctuans_P011302	2	OG_1109 OG_1781
TrH2.fasta	TrH2_TrispH2_001209-RA	2	OG_5240 OG_6249
Ocar.fasta	Ocar_g6353	2	OG_4423 OG_6358
Sanmal.fasta	Sanmal_Sma_016945-T1	2	OG_253 OG_6063
Pbac.fasta	Pbac_sb2638190	2	OG_306 OG_1769
Ocar.fasta	Ocar_g6360	2	OG_3830 OG_4714
Fspp.fasta	Fspp_ffun1.m4.9552.m1	2	OG_434 OG_4846
Hvul.fasta	Hvul_g24321_1	2	OG_206 OG_5892
Tetwil.fasta	Tetwil_g12813.t2	2	OG_4036 OG_4114
Mlei.fasta	Mlei_ML0953.g24.i1	2	OG_3668 OG_6165
Ocar.fasta	Ocar_g6381	2	OG_475 OG_2141
Pbac.fasta	Pbac_sb2664086	2	OG_495 OG_1627
Pbac.fasta	Pbac_sb2664087	3	OG_495 OG_740 OG_2867
Tadh.fasta	Tadh_TriadT57133	2	OG_4689 OG_6260
Didcos.fasta	Didcos_EP00039_Didymoeca_costata_P004981	2	OG_2249 OG_6625
Pbac.fasta	Pbac_sb2638244	2	OG_33 OG_3101
Sanmal.fasta	Sanmal_Sma_016994-T1	2	OG_208 OG_4222
Hvul.fasta	Hvul_g24350_1	3	OG_712 OG_1854 OG_5899
Pbac.fasta	Pbac_sb2664116	2	OG_3271 OG_3485
Acagra.fasta	Acagra_model.g25510.t1	2	OG_1035 OG_5805
Pbac.fasta	Pbac_sb2638263	2	OG_536 OG_6114
Fspp.fasta	Fspp_ffun1.m4.16708.m1	2	OG_2249 OG_6625
Sanmal.fasta	Sanmal_Sma_017008-T1	2	OG_1892 OG_4288
Pbac.fasta	Pbac_sb2664129	2	OG_2283 OG_5178
Mlei.fasta	Mlei_ML0968.g13.i1	2	OG_563 OG_3797
Tetwil.fasta	Tetwil_g12873.t1	2	OG_2923 OG_3121
Pbac.fasta	Pbac_sb2638281	3	OG_225 OG_2715 OG_5721
Amil.fasta	Amil_Amillepora04308-RA	2	OG_4028 OG_4654
Tetwil.fasta	Tetwil_g12879.t3	2	OG_1792 OG_5712
Acagra.fasta	Acagra_model.g25531.t1	2	OG_1376 OG_6148
Amil.fasta	Amil_Amillepora04316-RA	2	OG_110 OG_6145
Ocar.fasta	Ocar_g6482	2	OG_1250 OG_6092
Pbac.fasta	Pbac_sb2664195	2	OG_708 OG_3094
Sanmal.fasta	Sanmal_Sma_017075-T1	2	OG_1187 OG_5562
Amil.fasta	Amil_Amillepora04352-RA	2	OG_1055 OG_3218
Nemnom.fasta	Nemnom_g1432.t1	2	OG_3388 OG_4617
Ocar.fasta	Ocar_g6538	2	OG_3437 OG_5382
Pbac.fasta	Pbac_sb2638360	2	OG_569 OG_5800
Sros.fasta	Sros_EGD72484	2	OG_314 OG_557
Aque.fasta	Aque_Aqu2.1.28078_001	2	OG_2043 OG_5860
Ocar.fasta	Ocar_g6553	2	OG_699 OG_5539
Didcos.fasta	Didcos_EP00039_Didymoeca_costata_P005319	2	OG_4086 OG_5505
Aque.fasta	Aque_Aqu2.1.28094_001	2	OG_1073 OG_2888
Ocar.fasta	Ocar_g657	2	OG_3466 OG_3687
Emue.fasta	Emue_Em0010g250a.t1	2	OG_4036 OG_4363
Pbac.fasta	Pbac_sb2664296	2	OG_2083 OG_3873
Sanmal.fasta	Sanmal_Sma_017160-T1	2	OG_3064 OG_4156
Pbac.fasta	Pbac_sb2664297	2	OG_2803 OG_5846
Amil.fasta	Amil_Amillepora04449-RA	2	OG_3985 OG_5124
Tetwil.fasta	Tetwil_g12966.t1	2	OG_1326 OG_4553
Tetwil.fasta	Tetwil_g8060.t2	2	OG_1196 OG_6669
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P017842	2	OG_2189 OG_2462
Sanmal.fasta	Sanmal_Sma_017426-T1	2	OG_2049 OG_3846
Ocar.fasta	Ocar_g664	2	OG_97 OG_3498
Tetwil.fasta	Tetwil_g8117.t2	2	OG_466 OG_5207
Sanmal.fasta	Sanmal_Sma_017439-T1	2	OG_752 OG_3066
Ocar.fasta	Ocar_g6650	2	OG_2383 OG_2512
Pbac.fasta	Pbac_sb2638544	2	OG_1899 OG_3585
Tetwil.fasta	Tetwil_g13008.t1	2	OG_445 OG_1562
Sanmal.fasta	Sanmal_Sma_017465-T1	2	OG_5336 OG_5866
Amil.fasta	Amil_Amillepora04622-RA	2	OG_2204 OG_4360
Hvul.fasta	Hvul_g24605_1	2	OG_80 OG_126
Didcos.fasta	Didcos_EP00039_Didymoeca_costata_P005593	2	OG_5344 OG_6448
Stycar.fasta	Stycar_maker-SC_scaffold5542-augustus-gene-0.89-mRNA-1	2	OG_1942 OG_5439
Pbac.fasta	Pbac_sb2638610	2	OG_3109 OG_3789
Sanmal.fasta	Sanmal_Sma_017505-T1	2	OG_3559 OG_5843
Emue.fasta	Emue_Em0010g41a.t1	2	OG_1402 OG_6524
Ocar.fasta	Ocar_g671	2	OG_627 OG_5642
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P023952	2	OG_3999 OG_6179
Pbac.fasta	Pbac_sb2638639	2	OG_3333 OG_4552
Pbac.fasta	Pbac_sb2664502	2	OG_819 OG_6440
Pbac.fasta	Pbac_sb2638673	2	OG_1088 OG_6539
Pbac.fasta	Pbac_sb2638688	2	OG_274 OG_4017
Sanmal.fasta	Sanmal_Sma_017553-T1	2	OG_309 OG_5722
Dpul.fasta	Dpul_mRNA28756	2	OG_333 OG_1698
Pbac.fasta	Pbac_sb2664580	2	OG_2040 OG_2757
Mlei.fasta	Mlei_ML1043.g17.i1	2	OG_1568 OG_1942
Pbac.fasta	Pbac_sb2664585	2	OG_72 OG_3363
Hvul.fasta	Hvul_g24681_1	3	OG_124 OG_815 OG_1717
Xestes.fasta	Xestes_maker-XT_scaffold1028-snap-gene-0.14-mRNA-1	2	OG_186 OG_5675
Exapal.fasta	Exapal_XM_021060120.2	2	OG_3111 OG_3927
Ocar.fasta	Ocar_g6790	2	OG_156 OG_5675
Aque.fasta	Aque_Aqu2.1.01448_001	2	OG_2322 OG_2473
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P018169	2	OG_2022 OG_2114
Hvul.fasta	Hvul_g24744_1	2	OG_2746 OG_5827
Pbac.fasta	Pbac_sb2664636	2	OG_1444 OG_6105
Pbac.fasta	Pbac_sb2638807	2	OG_240 OG_4965
Xestes.fasta	Xestes_maker-XT_scaffold1046-augustus-gene-0.28-mRNA-1	2	OG_349 OG_2005
Fspp.fasta	Fspp_ffun1.m4.17205.m1	2	OG_4942 OG_6545
Xestes.fasta	Xestes_maker-XT_scaffold1049-augustus-gene-0.41-mRNA-1	2	OG_1879 OG_3528
Aque.fasta	Aque_Aqu2.1.28501_001	2	OG_3816 OG_6502
Tetwil.fasta	Tetwil_g8303.t1	2	OG_519 OG_6286
Salinf.fasta	Salinf_EP00049_Salpingoeca_infusionum_P001246	2	OG_5974 OG_6102
HoiH04.fasta	HoiH04_mRNA11306	2	OG_2483 OG_5647
Xesp.fasta	Xesp_007818-T1	2	OG_811 OG_1844
Pbac.fasta	Pbac_sb2638848	2	OG_1018 OG_1091
Salurc.fasta	Salurc_EP00051_Salpingoeca_urceolata_P012568	2	OG_1716 OG_5881
Adig.fasta	Adig_XM_015906156.1	2	OG_3906 OG_4318
Sanmal.fasta	Sanmal_Sma_017691-T1	3	OG_1122 OG_3827 OG_5626
Ocar.fasta	Ocar_g6879	2	OG_2176 OG_5667
Pbac.fasta	Pbac_sb2664727	2	OG_73 OG_842
Ocar.fasta	Ocar_g6887	2	OG_208 OG_1133
Sanmal.fasta	Sanmal_Sma_017736-T1	3	OG_388 OG_2894 OG_5728
Mlei.fasta	Mlei_ML1080.g4.i1	2	OG_3646 OG_5803
Pbac.fasta	Pbac_sb2638882	2	OG_105 OG_3602
Sros.fasta	Sros_EGD72905	2	OG_742 OG_1156
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P018344	2	OG_471 OG_1092
Pbac.fasta	Pbac_sb2638895	2	OG_1635 OG_5662
Gasp.fasta	Gasp_gasp1.m1b.35713.m1	2	OG_3223 OG_3251
Dgig.fasta	Dgig_XM_028554948.1	2	OG_5208 OG_6674
Pbac.fasta	Pbac_sb2638924	2	OG_5506 OG_6726
Pbac.fasta	Pbac_sb2664813	2	OG_568 OG_6609
Emue.fasta	Emue_Em0010g66a.t1	2	OG_4205 OG_4687
Beraby.fasta	Beraby_Baby_sb341917	2	OG_4576 OG_6950
Salinf.fasta	Salinf_EP00049_Salpingoeca_infusionum_P001482	2	OG_4180 OG_6111
Ocar.fasta	Ocar_g6960	2	OG_2206 OG_6341
Nemnom.fasta	Nemnom_g14772.t1	2	OG_638 OG_3608
Amil.fasta	Amil_Amillepora05010-RA	2	OG_3159 OG_3692
Pbac.fasta	Pbac_sb2664836	2	OG_3857 OG_6237
Emue.fasta	Emue_Em0144g10a.t1	2	OG_1647 OG_2226
Pbac.fasta	Pbac_sb2664839	2	OG_3948 OG_4171
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P018408	2	OG_317 OG_984
Nemnom.fasta	Nemnom_g14779.t1	2	OG_2904 OG_5523
Rhoesc.fasta	Rhoesc_Res_015703-T1	2	OG_793 OG_6623
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P018422	2	OG_1851 OG_4677
Pbac.fasta	Pbac_sb2664846	2	OG_68 OG_1642
Ocar.fasta	Ocar_g6990	2	OG_1646 OG_6262
Xesp.fasta	Xesp_007962-T1	2	OG_238 OG_1757
Gasp.fasta	Gasp_gasp1.m1b.37344.m1	2	OG_561 OG_3162
Ocar.fasta	Ocar_g7019	2	OG_1365 OG_3076
TrH2.fasta	TrH2_TrispH2_001715-RA	2	OG_4408 OG_5239
Mlei.fasta	Mlei_ML1149.g1.i1	2	OG_4449 OG_5632
Rhoesc.fasta	Rhoesc_Res_015756-T1	2	OG_1449 OG_1842
Xestes.fasta	Xestes_maker-XT_scaffold1130-snap-gene-0.27-mRNA-1	2	OG_22 OG_2095
Tetwil.fasta	Tetwil_g8504.t1	2	OG_406 OG_6296
Xesp.fasta	Xesp_008026-T1	2	OG_766 OG_3092
Ocar.fasta	Ocar_g7047	2	OG_1908 OG_3899
Nemnom.fasta	Nemnom_g14816.t1	2	OG_1783 OG_6144
Ocar.fasta	Ocar_g7063	2	OG_2064 OG_3566
Xesp.fasta	Xesp_008045-T1	2	OG_1763 OG_5747
Ocar.fasta	Ocar_g7072	2	OG_680 OG_3492
Xestes.fasta	Xestes_maker-XT_scaffold11390-augustus-gene-0.18-mRNA-1	2	OG_338 OG_357
Pbac.fasta	Pbac_sb2664991	2	OG_473 OG_5539
Ocar.fasta	Ocar_g7084	2	OG_1994 OG_2493
Ocar.fasta	Ocar_g7091	2	OG_4309 OG_5884
Gfas.fasta	Gfas_gfas1.m1.4918.m1	2	OG_1047 OG_3990
Aque.fasta	Aque_Aqu2.1.28689_001	2	OG_2462 OG_3015
Sanmal.fasta	Sanmal_Sma_018566-T1	2	OG_3229 OG_4152
Adig.fasta	Adig_XM_015906457.1	2	OG_4332 OG_5086
Amil.fasta	Amil_Amillepora05174-RA	2	OG_1276 OG_5321
Tadh.fasta	Tadh_TriadT58384	2	OG_5385 OG_6378
Xesp.fasta	Xesp_008102-T1	2	OG_1504 OG_2011
Ocar.fasta	Ocar_g7114	2	OG_844 OG_3035
HoiH04.fasta	HoiH04_mRNA11662	2	OG_997 OG_3643
Ocar.fasta	Ocar_g713	2	OG_4269 OG_5215
Pbac.fasta	Pbac_sb2665037	2	OG_986 OG_6032
Sros.fasta	Sros_EGD73144	2	OG_5700 OG_6033
