orthogroup	orthogroup_name_Mus	presence_expression	gain_expression	loss_expression	presence_conservation	gain_conservation	loss_conservation	n_presences_sps	is_tfs	is_ion	is_sig	is_neu	is_siggpcr	is_myo	genes_Tadh	genes_TrH2	genes_Hhon	genes_HoiH23	genes_Nvec	genes_Spis	genes_Hvul	genes_Mmus	genes_Dmel	genes_Mlei	genes_Spolac	annot_tfs	annot_ion	annot_sig	annot_neu	annot_siggpcr	annot_myo	pfam_architecture
OG_8448	Cox5b/cytochrome_c_oxidase_subunit_5B	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000193210										
OG_8455	Abr/ABR_activator_of_RhoGEF_and_GTPase/BCR_activator_of_RhoGEF_and_GTPase	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,TrH2	Metazoa	Tadh	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE								Mmus_ENSMUST00000238684										
OG_8465	Atcay/prune_exopolyphosphatase_1/Prune2	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000047408,Mmus_ENSMUST00000087689										
OG_849	ATP_synthase_inhibitory_factor_subunit_1/Atpif1	Mmus	Mmus		Dmel,Hhon,HoiH23,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hvul,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE			Hhon_g06602.t1					Mmus_ENSMUST00000067496										IATP/
OG_8521	Chst1	Mmus	Mmus		Dmel,Hvul,Mlei,Mmus,Nvec,Spis	Metazoa	Placozoa,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000065797	Dmel_FBtr0079287									
OG_8538	cellular_retinoic_acid_binding_protein_1/cellular_retinoic_acid_binding_protein_2/Fabp3/Fabp5/fatty_acid_binding_protein_12/fatty_acid_binding_protein_2/fatty_acid_binding_protein_4/fatty_acid_binding_protein_5/fatty_acid_binding_protein_7/fatty_acid_binding_protein_9	Mmus	Mmus		Dmel,Hhon,HoiH23,Mlei,Mmus,Tadh,TrH2	Metazoa	Cnidaria,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE				HoiH23_PlH23_000654-RA				Mmus_ENSMUST00000029046,Mmus_ENSMUST00000070532										Lipocalin/
OG_8618	unc_80_homolog_NALCN_channel_complex_subunit/Unc80	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Tadh_TriadT59646	TrH2_TrispH2_006949-RA						Mmus_ENSMUST00000061620	Dmel_FBtr0330111									,UNC80/
OG_8629	Rtf1/RTF1_homolog_Paf1_RNA_polymerase_II_complex_component	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000028767										
OG_8649	Atp6v0a1/ATPase_H_transporting_V0_subunit_a1/DNA_meiotic_recombinase_1	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_002929-RA						Mmus_ENSMUST00000103110										V_ATPase_I/
OG_8696	NA	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Spis,Tadh,TrH2	Metazoa	Nvec,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		
OG_8721	Stxbp1/syntaxin_binding_protein_1	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE								Mmus_ENSMUST00000077458										
OG_8736	Ttll7/tubulin_tyrosine_ligase_like_7	Mmus	Mmus		Hhon,HoiH23,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Dmel,Hvul,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000037942										
OG_8744	2210016L21Rik	Mmus	Mmus		Mmus,Nvec,Spis	CniBil	Dmel,Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000031538										
OG_879	Napb/NSF_attachment_protein_alpha	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000028926										
OG_8795	Gpm6a/Gpm6b/Plp1	Mmus	Mmus		Dmel,Mmus,Spis	CniBil	Hvul,Nvec	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000033800,Mmus_ENSMUST00000033915,Mmus_ENSMUST00000112229										
OG_916	lin_7_homolog_C_crumbs_cell_polarity_complex_component/Lin7a/Lin7b	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE								Mmus_ENSMUST00000003971,Mmus_ENSMUST00000020057										
OG_9177	Agtpbp1/ATP_GTP_binding_protein_1	Mmus	Mmus		Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Dmel,Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000022040										
OG_9244	Ccnt2/cyclin_T1/cyclin_T2	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000027587										
OG_926	cortactin/cytochrome_c_oxidase_assembly_homolog_COX15/Dbn1/drebrin_like	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000021950										
OG_9260	pleckstrin_and_Sec7_domain_containing_2/Psd/Psd3	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE								Mmus_ENSMUST00000096029,Mmus_ENSMUST00000212960	Dmel_FBtr0334559									
OG_9445	Cit/citron_rho_interacting_serine_threonine_kinase	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE								Mmus_ENSMUST00000102560										
OG_9455	vesicle_transport_through_interaction_with_t_SNAREs_1A/Vti1b	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000055262										
OG_9478	Fam126b/family_with_sequence_similarity_126_member_A	Mmus	Mmus		Dmel,Hhon,HoiH23,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000097724										
OG_950	cubilin/Pgbd5/piggyBac_transposable_element_derived_1/piggyBac_transposable_element_derived_4/piggyBac_transposable_element_derived_5	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000140012										
OG_9573	NA	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE																		
OG_9624	Gda/guanine_deaminase	Mmus	Mmus		Dmel,Hhon,HoiH23,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hvul,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000087600										
OG_9628	phosphatidylinositol_4_kinase_alpha/Pi4ka	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000036161										
OG_9632	actin_related_protein_2_3_complex_subunit_5/Arpc5l	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000112862										
OG_9654	mitochondrial_pyruvate_carrier_2/Mpc2	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000027853										
OG_9669	Kif5a/Kif5c/kinesin_family_member_5A	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000028102,Mmus_ENSMUST00000099172										
OG_9685	ADP_ribosylation_factor_1/Arf3	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE								Mmus_ENSMUST00000053183										
OG_9714	glutamic_oxaloacetic_transaminase_1/Got1	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000026196										
OG_9743	Cnnm1/cyclin_and_CBS_domain_divalent_metal_cation_transport_mediator_2/cyclin_and_CBS_domain_divalent_metal_cation_transport_mediator_4	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000223787										
OG_9776	tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_beta/tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_zeta/Ywhab/Ywhag/Ywhah/Ywhaz	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei,Nvec	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000018470,Mmus_ENSMUST00000019109,Mmus_ENSMUST00000022894,Mmus_ENSMUST00000055808										
OG_9806	Timm8b/translocase_of_inner_mitochondrial_membrane_8A	Mmus	Mmus		Dmel,HoiH23,Mmus,Nvec,Spolac,Tadh,TrH2	Metazoa	Hhon,Hvul,Mlei,Spis	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000044051										
OG_9833	Hdac11/histone_deacetylase_11	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000041736										
OG_9837	trafficking_protein_particle_complex_6B/Trappc6b	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000021380										
OG_9852	DnaJ_heat_shock_protein_family_Hsp40_member_C5/DnaJ_heat_shock_protein_family_Hsp40_member_C5_beta/Dnajc5	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000072334										
OG_9936	Nap1l5/nucleosome_assembly_protein_1_like_1/nucleosome_assembly_protein_1_like_4	Mmus	Mmus		Dmel,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hhon	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000059539										
OG_9950	Atp6v1f/ATPase_H_transporting_V1_subunit_F	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000004396										
OG_9962	ataxin_7_like_3/Atxn7l3b	Mmus	Mmus		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000099276										
OG_10111	transmembrane_protein_164	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0086025									
OG_10118	phosphatidylinositol_5_phosphate_4_kinase_type_2_alpha	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0100543									
OG_1031	protein_kinase_C_iota	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE									Dmel_FBtr0329887									
OG_10356	ATPase_secretory_pathway_Ca2_transporting_1	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE									Dmel_FBtr0332105									
OG_10434	oxysterol_binding_protein_like_9	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,TrH2	Metazoa	Tadh	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0088450									
OG_1044	unc_79_homolog_NALCN_channel_complex_subunit	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0301693									
OG_10452	OG_10452	Dmel	Dmel		Dmel,Hvul,Nvec,Spis	CniBil	Mmus	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0331270,Dmel_FBtr0339773									
OG_10546	phosphodiesterase_11A	Dmel	Dmel		Dmel,HoiH23,Hvul,Mmus,Nvec,Spis,Tadh,TrH2	CniBilPla	Hhon	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0330048									
OG_10604	Slc1a2/solute_carrier_family_1_member_2	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		TrH2_TrispH2_006789-RA	Hhon_g07519.t1				Hvul_g31735_1	Mmus_ENSMUST00000080210	Dmel_FBtr0079800,Dmel_FBtr0301316						SDF.HG1.1:SLC1A1/SLC1A2/SLC1A3/SLC1A4/SLC1A5/SLC1A6/SLC1A7			SDF/
OG_10916	protein_phosphatase_1_catalytic_subunit_beta	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0071446									
OG_10973	OG_10973	Dmel	Dmel		Dmel,Hvul,Mlei,Mmus,Nvec,Spis,Spolac	Metazoa	Placozoa	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0308790									
OG_10987	TBC1_domain_family_member_30	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0345171									
OG_10991	phosphatidylinositol_4_phosphate_5_kinase_type_1_gamma/Pip5k1c	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000045469	Dmel_FBtr0304922									
OG_11032	G_protein_coupled_receptor_kinase_3	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE									Dmel_FBtr0111121									
OG_1106	eukaryotic_translation_initiation_factor_4E_family_member_2	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0300475									
OG_11067	family_with_sequence_similarity_135_member_A	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0331863									
OG_11125	OG_11125	Dmel	Dmel		Dmel,Hvul,Nvec,Spolac	Metazoa	Mlei,Mmus,Placozoa,Spis	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0330165									
OG_1114	poly_U_binding_splicing_factor_60	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0072709									
OG_11142	G_protein_subunit_alpha_q/Gnaq	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000025541	Dmel_FBtr0333101									
OG_11172	solute_carrier_family_9_member_A2	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Tadh,TrH2	Metazoa	Spolac	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0299912									
OG_11181	solute_carrier_family_41_member_1	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0113451									
OG_11205	pellino_E3_ubiquitin_protein_ligase_1/pellino_E3_ubiquitin_protein_ligase_family_member_2/pellino_E3_ubiquitin_protein_ligase_family_member_3	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0084527									
OG_11241	OG_11241	Dmel	Dmel		Dmel,Hvul,Mlei,Mmus,Nvec,Spis,Spolac	Metazoa	Placozoa	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE									Dmel_FBtr0301670									
OG_11306	OG_11306	Dmel	Dmel		Dmel,Hvul,Nvec,Spis,Spolac	Metazoa	Mlei,Mmus,Placozoa	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0301790									
OG_12426	OG_12426	Dmel	Dmel		Dmel,Hvul,Mmus,Nvec,Spis	CniBil		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0300465,Dmel_FBtr0346834									
OG_12432	OG_12432	Dmel	Dmel		Dmel,Mmus,Nvec,Spis	CniBil	Hvul	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0309957									
OG_12667	OG_12667	Dmel	Dmel		Dmel,Hvul,Mmus,Nvec	CniBil	Spis	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0301438									
OG_1364	GINS_complex_subunit_4	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0330204									
OG_162	adhesion_G_protein_coupled_receptor_B1/adhesion_G_protein_coupled_receptor_B3/adhesion_G_protein_coupled_receptor_L1/adhesion_G_protein_coupled_receptor_L3/contactin_1/DCC_netrin_1_receptor/DS_cell_adhesion_molecule/DS_cell_adhesion_molecule_like_1/Fc_fragment_of_IgG_binding_protein/hemicentin_1/hemicentin_2/leucine_rich_repeats_and_immunoglobulin_like_domains_3/muscle_associated_receptor_tyrosine_kinase/neogenin_1/neuronal_cell_adhesion_molecule/peroxidasin/protein_tyrosine_phosphatase_receptor_type_D/protein_tyrosine_phosphatase_receptor_type_F/protein_tyrosine_phosphatase_receptor_type_S/roundabout_guidance_receptor_1/sidekick_cell_adhesion_molecule_1/sidekick_cell_adhesion_molecule_2/titin	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0077418									
OG_1656	zinc_finger_DHHC_type_palmitoyltransferase_14	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0301054									
OG_1817	ryanodine_receptor_2/Ryr2	Dmel	Dmel		Dmel,Hhon,HoiH23,Mmus,Spolac,Tadh,TrH2	Metazoa	Cnidaria,Mlei	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000021750	Dmel_FBtr0304572									
OG_1831	heterogeneous_nuclear_ribonucleoprotein_K	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0086221									
OG_1927	far_upstream_element_binding_protein_1	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0087074									
OG_1955	major_facilitator_superfamily_domain_containing_14A/major_facilitator_superfamily_domain_containing_14B/novel_protein	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE									Dmel_FBtr0113132									
OG_1984	diacylglycerol_lipase_alpha/diacylglycerol_lipase_beta	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0290302									
OG_2018	formin_2	Dmel	Dmel		Dmel,Hhon,HoiH23,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hvul,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE									Dmel_FBtr0290078									
OG_2263	slit_guidance_ligand_2	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Mlei	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE									Dmel_FBtr0075614,Dmel_FBtr0086336,Dmel_FBtr0330154,Dmel_FBtr0330734									
OG_2276	Rbm39/RNA_binding_motif_protein_39	Dmel	Dmel		Dmel,Hhon,HoiH23,Hvul,Mlei,Mmus,Nvec,Spis,Spolac,Tadh	Metazoa	TrH2	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE								Mmus_ENSMUST00000109587	Dmel_FBtr0089636									
OG_2283	OG_2283	Dmel	Dmel		Dmel,Hvul,Mlei,Mmus,Nvec,Spis	Metazoa	Placozoa,Spolac	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE							Hvul_g32592_1		Dmel_FBtr0083668									
OG_2346	Rap_guanine_nucleotide_exchange_factor_4	Dmel	Dmel		Dmel,Hhon,HoiH23,Mmus,Nvec,Spis,Spolac,Tadh,TrH2	Metazoa	Hvul,Mlei	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TrH2_TrispH2_003405-RA	Hhon_g07659.t1						Dmel_FBtr0329849									cNMP_binding/DEP/cNMP_binding/RasGEF/,RasGEF/
OG_2361	Kcnip1/Kcnip2	Dmel	Dmel		Dmel,Hvul,Mmus,Nvec,Spis	CniBil		1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE					Nvec_v1g242002			Mmus_ENSMUST00000162528,Mmus_ENSMUST00000238436	Dmel_FBtr0340335,Dmel_FBtr0474233									
OG_2380	OG_2380	Dmel	Dmel		Dmel,Hvul,Mmus,Nvec,Spis,Spolac	Metazoa	Mlei,Placozoa	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE									Dmel_FBtr0330418									
