orthogroup	transcript	species	gene	name
OG_8927	Tadh_TriadT51944	Tadh	Tadh_TriadG51944	HPS5_biogenesis_of_lysosomal_organelles_complex_2_subunit_2
OG_8927	TrH2_TrispH2_007521-RA	TrH2	TrH2_TrispH2_007521	HPS5_biogenesis_of_lysosomal_organelles_complex_2_subunit_2
OG_8928	HoiH23_PlH23_002297-RA	HoiH23	HoiH23_PlH23_002297	nucleobindin_2
OG_8928	TrH2_TrispH2_007523-RA	TrH2	TrH2_TrispH2_007523	nucleobindin_2
OG_8928	Tadh_TriadT51942	Tadh	Tadh_TriadG51942	nucleobindin_2
OG_8928	Hhon_g07617.t1	Hhon	Hhon_g07617.t1	nucleobindin_2
OG_8929	Hhon_g07618.t1	Hhon	Hhon_g07618.t1	adiponectin_receptor_2
OG_8929	HoiH23_PlH23_002298-RA	HoiH23	HoiH23_PlH23_002298	adiponectin_receptor_2
OG_8929	TrH2_TrispH2_007524-RA	TrH2	TrH2_TrispH2_007524	adiponectin_receptor_2
OG_8929	Tadh_TriadT51941	Tadh	Tadh_TriadG51941	adiponectin_receptor_2
OG_8930	Hhon_g07619.t1	Hhon	Hhon_g07619.t1	phosphoglycolate_phosphatase
OG_8930	Tadh_TriadT51940	Tadh	Tadh_TriadG51940	phosphoglycolate_phosphatase
OG_8930	HoiH23_PlH23_002299-RA	HoiH23	HoiH23_PlH23_002299	phosphoglycolate_phosphatase
OG_8930	TrH2_TrispH2_007525-RA	TrH2	TrH2_TrispH2_007525	phosphoglycolate_phosphatase
OG_8931	Tadh_TriadT51938	Tadh	Tadh_TriadG51938	cytochrome_P450_family_4_subfamily_F_member_3
OG_8931	Hhon_g07621.t1	Hhon	Hhon_g07621.t1	cytochrome_P450_family_4_subfamily_F_member_3
OG_8931	HoiH23_PlH23_002301-RA	HoiH23	HoiH23_PlH23_002301	cytochrome_P450_family_4_subfamily_F_member_3
OG_8931	TrH2_TrispH2_007527-RA	TrH2	TrH2_TrispH2_007527	cytochrome_P450_family_4_subfamily_F_member_3
OG_8932	HoiH23_PlH23_002305-RA	HoiH23	HoiH23_PlH23_002305	potassium_voltage_gated_channel_subfamily_C_member_1
OG_8932	TrH2_TrispH2_007531-RA	TrH2	TrH2_TrispH2_007531	potassium_voltage_gated_channel_subfamily_C_member_1
OG_8932	Tadh_TriadT1922	Tadh	Tadh_TriadG1922	potassium_voltage_gated_channel_subfamily_C_member_1
OG_8932	Hhon_g07625.t1	Hhon	Hhon_g07625.t1	potassium_voltage_gated_channel_subfamily_C_member_1
OG_8933	TrH2_TrispH2_007532-RA	TrH2	TrH2_TrispH2_007532	PHD_and_ring_finger_domains_1
OG_8933	Tadh_TriadT51933	Tadh	Tadh_TriadG51933	PHD_and_ring_finger_domains_1
OG_8933	HoiH23_PlH23_002306-RA	HoiH23	HoiH23_PlH23_002306	PHD_and_ring_finger_domains_1
OG_8933	Tadh_wf_g12201.t1	Tadh	Tadh_wf_g12201	PHD_and_ring_finger_domains_1
OG_8933	Hhon_g07626.t1	Hhon	Hhon_g07626.t1	PHD_and_ring_finger_domains_1
OG_8934	TrH2_TrispH2_007536-RA	TrH2	TrH2_TrispH2_007536	Forkhead.HG1.30:FOXN2/FOXN3
OG_8934	Tadh_TriadT17577	Tadh	Tadh_TriadG17577	Forkhead.HG1.30:FOXN2/FOXN3
OG_8934	Hhon_g07630.t1	Hhon	Hhon_g07630.t1	Forkhead.HG1.30:FOXN2/FOXN3
OG_8934	HoiH23_PlH23_002310-RA	HoiH23	HoiH23_PlH23_002310	Forkhead.HG1.30:FOXN2/FOXN3
OG_8935	HoiH23_PlH23_002311-RA	HoiH23	HoiH23_PlH23_002311	dual_specificity_phosphatase_10
OG_8935	TrH2_TrispH2_007537-RA	TrH2	TrH2_TrispH2_007537	dual_specificity_phosphatase_10
OG_8935	Hhon_g07631.t1	Hhon	Hhon_g07631.t1	dual_specificity_phosphatase_10
OG_8935	Tadh_TriadT19907	Tadh	Tadh_TriadG19907	dual_specificity_phosphatase_10
OG_8936	Hhon_g07635.t1	Hhon	Hhon_g07635.t1	dynein_axonemal_heavy_chain_14
OG_8936	Tadh_TriadT51924	Tadh	Tadh_TriadG51924	dynein_axonemal_heavy_chain_14
OG_8936	TrH2_TrispH2_007540-RA	TrH2	TrH2_TrispH2_007540	dynein_axonemal_heavy_chain_14
OG_8936	HoiH23_PlH23_002314-RA	HoiH23	HoiH23_PlH23_002314	dynein_axonemal_heavy_chain_14
OG_8937	Tadh_TriadT36962	Tadh	Tadh_TriadG36962	aldehyde_dehydrogenase_6_family_member_A1
OG_8937	Hhon_g07638.t1	Hhon	Hhon_g07638.t1	aldehyde_dehydrogenase_6_family_member_A1
OG_8937	HoiH23_PlH23_002317-RA	HoiH23	HoiH23_PlH23_002317	aldehyde_dehydrogenase_6_family_member_A1
OG_8937	TrH2_TrispH2_007543-RA	TrH2	TrH2_TrispH2_007543	aldehyde_dehydrogenase_6_family_member_A1
OG_8938	Hhon_g07639.t1	Hhon	Hhon_g07639.t1	enoyl_CoA_hydratase_1
OG_8938	TrH2_TrispH2_007544-RA	TrH2	TrH2_TrispH2_007544	enoyl_CoA_hydratase_1
OG_8938	HoiH23_PlH23_002318-RA	HoiH23	HoiH23_PlH23_002318	enoyl_CoA_hydratase_1
OG_8938	Tadh_TriadT20308	Tadh	Tadh_TriadG20308	enoyl_CoA_hydratase_1
OG_8938	Tadh_TriadT34632	Tadh	Tadh_TriadG34632	enoyl_CoA_hydratase_1
OG_8939	HoiH23_PlH23_002319-RA	HoiH23	HoiH23_PlH23_002319	enoyl_CoA_hydratase_1
OG_8939	Hhon_g07640.t1	Hhon	Hhon_g07640.t1	enoyl_CoA_hydratase_1
OG_8940	HoiH23_PlH23_004985-RA	HoiH23	HoiH23_PlH23_004985	WD_repeat_domain_81
OG_8940	Hhon_g10649.t1	Hhon	Hhon_g10649.t1	WD_repeat_domain_81
OG_8940	Hhon_g05372.t1	Hhon	Hhon_g05372.t1	WD_repeat_domain_81
OG_8940	TrH2_TrispH2_003234-RA	TrH2	TrH2_TrispH2_003234	WD_repeat_domain_81
OG_8940	Hhon_g04590.t1	Hhon	Hhon_g04590.t1	
OG_8940	Tadh_TriadT57150	Tadh	Tadh_TriadG57150	WD_repeat_domain_81
OG_8941	HoiH23_PlH23_004986-RA	HoiH23	HoiH23_PlH23_004986	small_nuclear_ribonucleoprotein_D2_polypeptide
OG_8941	TrH2_TrispH2_003233-RA	TrH2	TrH2_TrispH2_003233	small_nuclear_ribonucleoprotein_D2_polypeptide
OG_8941	Hhon_g10648.t1	Hhon	Hhon_g10648.t1	small_nuclear_ribonucleoprotein_D2_polypeptide
OG_8941	Tadh_TriadT57149	Tadh	Tadh_TriadG57149	small_nuclear_ribonucleoprotein_D2_polypeptide
OG_8942	TrH2_TrispH2_003231-RA	TrH2	TrH2_TrispH2_003231	FKBP_prolyl_isomerase_2
OG_8942	HoiH23_PlH23_004987-RA	HoiH23	HoiH23_PlH23_004987	FKBP_prolyl_isomerase_2
OG_8942	Hhon_g10647.t1	Hhon	Hhon_g10647.t1	FKBP_prolyl_isomerase_2
OG_8942	Tadh_TriadT63310	Tadh	Tadh_TriadG63310	FKBP_prolyl_isomerase_2
OG_8943	Hhon_g10644.t1	Hhon	Hhon_g10644.t1	protein_phosphatase_2_regulatory_subunit_B_gamma
OG_8943	Tadh_TriadT57146	Tadh	Tadh_TriadG57146	protein_phosphatase_2_regulatory_subunit_B_gamma
OG_8943	HoiH23_PlH23_004990-RA	HoiH23	HoiH23_PlH23_004990	protein_phosphatase_2_regulatory_subunit_B_gamma
OG_8943	TrH2_TrispH2_003229-RA	TrH2	TrH2_TrispH2_003229	protein_phosphatase_2_regulatory_subunit_B_gamma
OG_8944	Tadh_TriadT27148	Tadh	Tadh_TriadG27148	solute_carrier_family_35_member_B2
OG_8944	Hhon_g10643.t1	Hhon	Hhon_g10643.t1	solute_carrier_family_35_member_B2
OG_8944	TrH2_TrispH2_003228-RA	TrH2	TrH2_TrispH2_003228	solute_carrier_family_35_member_B2
OG_8944	HoiH23_PlH23_004991-RA	HoiH23	HoiH23_PlH23_004991	solute_carrier_family_35_member_B2
OG_8945	Tadh_TriadT27111	Tadh	Tadh_TriadG27111	xanthine_dehydrogenase
OG_8945	TrH2_TrispH2_003227-RA	TrH2	TrH2_TrispH2_003227	xanthine_dehydrogenase
OG_8945	HoiH23_PlH23_004992-RA	HoiH23	HoiH23_PlH23_004992	xanthine_dehydrogenase
OG_8946	Hhon_g10642.t1	Hhon	Hhon_g10642.t1	proteasome_20S_subunit_alpha_6
OG_8946	TrH2_TrispH2_003226-RA	TrH2	TrH2_TrispH2_003226	proteasome_20S_subunit_alpha_6
OG_8946	HoiH23_PlH23_004993-RA	HoiH23	HoiH23_PlH23_004993	proteasome_20S_subunit_alpha_6
OG_8946	Tadh_TriadT27191	Tadh	Tadh_TriadG27191	proteasome_20S_subunit_alpha_6
OG_8947	TrH2_TrispH2_002481-RA	TrH2	TrH2_TrispH2_002481	xanthine_dehydrogenase
OG_8947	Tadh_TriadT34887	Tadh	Tadh_TriadG34887	xanthine_dehydrogenase
OG_8947	TrH2_TrispH2_011948-RA	TrH2	TrH2_TrispH2_011948	xanthine_dehydrogenase
OG_8947	TrH2_TrispH2_011543-RA	TrH2	TrH2_TrispH2_011543	xanthine_dehydrogenase
OG_8947	Hhon_g10640.t1	Hhon	Hhon_g10640.t1	xanthine_dehydrogenase
OG_8947	HoiH23_PlH23_004995-RA	HoiH23	HoiH23_PlH23_004995	xanthine_dehydrogenase
OG_8947	Tadh_TriadT26606	Tadh	Tadh_TriadG26606	xanthine_dehydrogenase
OG_8947	TrH2_TrispH2_011822-RA	TrH2	TrH2_TrispH2_011822	xanthine_dehydrogenase
OG_8948	Hhon_g11762.t1	Hhon	Hhon_g11762.t1	xanthine_dehydrogenase
OG_8948	TrH2_TrispH2_002480-RA	TrH2	TrH2_TrispH2_002480	xanthine_dehydrogenase
OG_8948	HoiH23_PlH23_004996-RA	HoiH23	HoiH23_PlH23_004996	xanthine_dehydrogenase
OG_8948	Tadh_TriadT26553	Tadh	Tadh_TriadG26553	xanthine_dehydrogenase
OG_8948	Hhon_g10639.t1	Hhon	Hhon_g10639.t1	xanthine_dehydrogenase
OG_8949	TrH2_TrispH2_002479-RA	TrH2	TrH2_TrispH2_002479	xanthine_dehydrogenase
OG_8949	Hhon_g09496.t1	Hhon	Hhon_g09496.t1	xanthine_dehydrogenase
OG_8949	Hhon_g09497.t1	Hhon	Hhon_g09497.t1	xanthine_dehydrogenase
OG_8949	Hhon_g09498.t1	Hhon	Hhon_g09498.t1	xanthine_dehydrogenase
OG_8949	HoiH23_PlH23_004997-RA	HoiH23	HoiH23_PlH23_004997	xanthine_dehydrogenase
OG_8949	Tadh_TriadT57138	Tadh	Tadh_TriadG57138	xanthine_dehydrogenase
OG_8950	Tadh_TriadT57137	Tadh	Tadh_TriadG57137	mitochondrial_ribosomal_protein_S10
OG_8950	TrH2_TrispH2_002478-RA	TrH2	TrH2_TrispH2_002478	mitochondrial_ribosomal_protein_S10
OG_8950	Hhon_g09495.t1	Hhon	Hhon_g09495.t1	mitochondrial_ribosomal_protein_S10
OG_8950	HoiH23_PlH23_004998-RA	HoiH23	HoiH23_PlH23_004998	mitochondrial_ribosomal_protein_S10
OG_8951	Hhon_g09488.t1	Hhon	Hhon_g09488.t1	DnaJ_heat_shock_protein_family_Hsp40_member_B1
OG_8951	Tadh_TriadT57131	Tadh	Tadh_TriadG57131	DnaJ_heat_shock_protein_family_Hsp40_member_B1
OG_8951	HoiH23_PlH23_005004-RA	HoiH23	HoiH23_PlH23_005004	DnaJ_heat_shock_protein_family_Hsp40_member_B1
OG_8951	TrH2_TrispH2_002472-RA	TrH2	TrH2_TrispH2_002472	DnaJ_heat_shock_protein_family_Hsp40_member_B1
OG_8952	Tadh_TriadT50365	Tadh	Tadh_TriadG50365	minichromosome_maintenance_complex_component_5
OG_8952	TrH2_TrispH2_002470-RA	TrH2	TrH2_TrispH2_002470	minichromosome_maintenance_complex_component_5
OG_8952	HoiH23_PlH23_005006-RA	HoiH23	HoiH23_PlH23_005006	minichromosome_maintenance_complex_component_5
OG_8952	Hhon_g09486.t1	Hhon	Hhon_g09486.t1	minichromosome_maintenance_complex_component_5
OG_8953	Hhon_g05307.t1	Hhon	Hhon_g05307.t1	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8953	HoiH23_PlH23_000708-RA	HoiH23	HoiH23_PlH23_000708	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8953	TrH2_TrispH2_005632-RA	TrH2	TrH2_TrispH2_005632	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8953	Tadh_TriadT52592	Tadh	Tadh_TriadG52592	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8954	Hhon_g05306.t1	Hhon	Hhon_g05306.t1	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8954	HoiH23_PlH23_000709-RA	HoiH23	HoiH23_PlH23_000709	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8954	TrH2_TrispH2_005631-RA	TrH2	TrH2_TrispH2_005631	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8954	Tadh_TriadT52591	Tadh	Tadh_TriadG52591	bZIP.HG1.3:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_8955	Hhon_g05304.t1	Hhon	Hhon_g05304.t1	alanine_glyoxylate_aminotransferase_2
OG_8955	TrH2_TrispH2_005629-RA	TrH2	TrH2_TrispH2_005629	alanine_glyoxylate_aminotransferase_2
OG_8955	HoiH23_PlH23_000711-RA	HoiH23	HoiH23_PlH23_000711	alanine_glyoxylate_aminotransferase_2
OG_8955	Tadh_TriadT63204	Tadh	Tadh_TriadG63204	alanine_glyoxylate_aminotransferase_2
OG_8956	TrH2_TrispH2_005627-RA	TrH2	TrH2_TrispH2_005627	charged_multivesicular_body_protein_1A
OG_8956	Tadh_TriadT63571	Tadh	Tadh_TriadG63571	charged_multivesicular_body_protein_1A
OG_8956	HoiH23_PlH23_000713-RA	HoiH23	HoiH23_PlH23_000713	charged_multivesicular_body_protein_1A
OG_8956	Hhon_g05302.t1	Hhon	Hhon_g05302.t1	charged_multivesicular_body_protein_1A
OG_8957	Tadh_TriadT52586	Tadh	Tadh_TriadG52586	beta_1_3_N_acetylgalactosaminyltransferase_2
OG_8957	HoiH23_PlH23_000714-RA	HoiH23	HoiH23_PlH23_000714	beta_1_3_N_acetylgalactosaminyltransferase_2
OG_8957	Hhon_g05301.t1	Hhon	Hhon_g05301.t1	beta_1_3_N_acetylgalactosaminyltransferase_2
OG_8957	TrH2_TrispH2_005626-RA	TrH2	TrH2_TrispH2_005626	beta_1_3_N_acetylgalactosaminyltransferase_2
OG_8958	Hhon_g05298.t1	Hhon	Hhon_g05298.t1	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8958	HoiH23_PlH23_000717-RA	HoiH23	HoiH23_PlH23_000717	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8958	TrH2_TrispH2_011238-RA	TrH2	TrH2_TrispH2_011238	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8958	Tadh_TriadT52582	Tadh	Tadh_TriadG52582	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8959	Tadh_TriadT52580	Tadh	Tadh_TriadG52580	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_8959	HoiH23_PlH23_000718-RA	HoiH23	HoiH23_PlH23_000718	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_8959	TrH2_TrispH2_011239-RA	TrH2	TrH2_TrispH2_011239	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8959	Hhon_g05297.t1	Hhon	Hhon_g05297.t1	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_8960	TrH2_TrispH2_012100-RA	TrH2	TrH2_TrispH2_012100	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	Tadh_wf_g11896.t1	Tadh	Tadh_wf_g11896	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	TrH2_TrispH2_012009-RA	TrH2	TrH2_TrispH2_012009	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	TrH2_TrispH2_000234-RA	TrH2	TrH2_TrispH2_000234	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	TrH2_TrispH2_011964-RA	TrH2	TrH2_TrispH2_011964	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	TrH2_TrispH2_011949-RA	TrH2	TrH2_TrispH2_011949	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	TrH2_TrispH2_011847-RA	TrH2	TrH2_TrispH2_011847	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_8960	TrH2_TrispH2_012019-RA	TrH2	TrH2_TrispH2_012019	gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_8960	HoiH23_PlH23_000719-RA	HoiH23	HoiH23_PlH23_000719	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	Tadh_TriadT52578	Tadh	Tadh_TriadG52578	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	Tadh_TriadT52579	Tadh	Tadh_TriadG52579	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8960	Hhon_g05296.t1	Hhon	Hhon_g05296.t1	gamma_aminobutyric_acid_type_B_receptor_subunit_2
OG_8961	Hhon_g04894.t1	Hhon	Hhon_g04894.t1	ring_finger_protein_151
OG_8961	TrH2_TrispH2_009359-RA	TrH2	TrH2_TrispH2_009359	ring_finger_protein_151
OG_8961	Tadh_TriadT61874	Tadh	Tadh_TriadG61874	ring_finger_protein_151
OG_8961	HoiH23_PlH23_008993-RA	HoiH23	HoiH23_PlH23_008993	ring_finger_protein_151
OG_8962	TrH2_TrispH2_000231-RA	TrH2	TrH2_TrispH2_000231	tripartite_motif_containing_71
OG_8962	Tadh_TriadT20343	Tadh	Tadh_TriadG20343	tripartite_motif_containing_71
OG_8962	HoiH23_PlH23_000722-RA	HoiH23	HoiH23_PlH23_000722	tripartite_motif_containing_71
OG_8963	HoiH23_PlH23_000725-RA	HoiH23	HoiH23_PlH23_000725	lysophosphatidylcholine_acyltransferase_2
OG_8963	Tadh_TriadT52571	Tadh	Tadh_TriadG52571	lysophosphatidylcholine_acyltransferase_2
OG_8963	TrH2_TrispH2_000228-RA	TrH2	TrH2_TrispH2_000228	lysophosphatidylcholine_acyltransferase_2
OG_8963	Hhon_g05294.t1	Hhon	Hhon_g05294.t1	lysophosphatidylcholine_acyltransferase_2
OG_8964	Tadh_TriadT52567	Tadh	Tadh_TriadG52567	ankyrin_repeat_domain_60
OG_8964	TrH2_TrispH2_000224-RA	TrH2	TrH2_TrispH2_000224	ankyrin_repeat_domain_60
OG_8964	Hhon_g04516.t1	Hhon	Hhon_g04516.t1	ankyrin_repeat_domain_60
OG_8964	HoiH23_PlH23_000729-RA	HoiH23	HoiH23_PlH23_000729	ankyrin_repeat_domain_60
OG_8965	Hhon_g04514.t1	Hhon	Hhon_g04514.t1	COP9_signalosome_subunit_4
OG_8965	HoiH23_PlH23_000731-RA	HoiH23	HoiH23_PlH23_000731	COP9_signalosome_subunit_4
OG_8965	Tadh_TriadT20213	Tadh	Tadh_TriadG20213	COP9_signalosome_subunit_4
OG_8965	TrH2_TrispH2_000222-RA	TrH2	TrH2_TrispH2_000222	COP9_signalosome_subunit_4
OG_8966	Tadh_TriadT52562	Tadh	Tadh_TriadG52562	WD_repeat_domain_97
OG_8966	TrH2_TrispH2_000219-RA	TrH2	TrH2_TrispH2_000219	WD_repeat_domain_97
OG_8966	Hhon_g04511.t1	Hhon	Hhon_g04511.t1	WD_repeat_domain_97
OG_8966	HoiH23_PlH23_000734-RA	HoiH23	HoiH23_PlH23_000734	WD_repeat_domain_97
OG_8967	Tadh_TriadT20129	Tadh	Tadh_TriadG20129	SPG7_matrix_AAA_peptidase_subunit_paraplegin
OG_8967	TrH2_TrispH2_000217-RA	TrH2	TrH2_TrispH2_000217	SPG7_matrix_AAA_peptidase_subunit_paraplegin
OG_8967	Hhon_g04509.t1	Hhon	Hhon_g04509.t1	SPG7_matrix_AAA_peptidase_subunit_paraplegin
OG_8967	HoiH23_PlH23_000736-RA	HoiH23	HoiH23_PlH23_000736	SPG7_matrix_AAA_peptidase_subunit_paraplegin
OG_8968	Tadh_TriadT35366	Tadh	Tadh_TriadG35366	minichromosome_maintenance_complex_component_4
OG_8968	TrH2_TrispH2_000211-RA	TrH2	TrH2_TrispH2_000211	minichromosome_maintenance_complex_component_4
OG_8968	Hhon_g04503.t1	Hhon	Hhon_g04503.t1	minichromosome_maintenance_complex_component_4
OG_8968	HoiH23_PlH23_000742-RA	HoiH23	HoiH23_PlH23_000742	minichromosome_maintenance_complex_component_4
OG_8969	Tadh_TriadT52553	Tadh	Tadh_TriadG52553	
OG_8969	TrH2_TrispH2_000210-RA	TrH2	TrH2_TrispH2_000210	somatostatin_receptor_2
OG_8969	HoiH23_PlH23_000743-RA	HoiH23	HoiH23_PlH23_000743	somatostatin_receptor_2
OG_8969	Hhon_g04502.t1	Hhon	Hhon_g04502.t1	somatostatin_receptor_2
OG_8970	Tadh_TriadT20314	Tadh	Tadh_TriadG20314	zf-C2H2.HG12.1:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40:PRDM5/SNAI1/SNAI2/SNAI3
OG_8970	TrH2_TrispH2_000209-RA	TrH2	TrH2_TrispH2_000209	zf-C2H2.HG12.1:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40:PRDM5/SNAI1/SNAI2/SNAI3
OG_8970	Hhon_g04501.t1	Hhon	Hhon_g04501.t1	zf-C2H2.HG12.1:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526
OG_8970	HoiH23_PlH23_000744-RA	HoiH23	HoiH23_PlH23_000744	zf-C2H2.HG12.1:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40:PRDM5/SNAI1/SNAI2/SNAI3
OG_8971	Hhon_g04499.t1	Hhon	Hhon_g04499.t1	hydroxysteroid_17_beta_dehydrogenase_4
OG_8971	Tadh_TriadT19721	Tadh	Tadh_TriadG19721	hydroxysteroid_17_beta_dehydrogenase_4
OG_8971	TrH2_TrispH2_000202-RA	TrH2	TrH2_TrispH2_000202	hydroxysteroid_17_beta_dehydrogenase_4
OG_8971	HoiH23_PlH23_000746-RA	HoiH23	HoiH23_PlH23_000746	hydroxysteroid_17_beta_dehydrogenase_4
OG_8972	HoiH23_PlH23_000748-RA	HoiH23	HoiH23_PlH23_000748	
OG_8972	Tadh_TriadT52547	Tadh	Tadh_TriadG52547	
OG_8972	TrH2_TrispH2_000204-RA	TrH2	TrH2_TrispH2_000204	
OG_8972	Hhon_g04497.t1	Hhon	Hhon_g04497.t1	
OG_8973	HoiH23_PlH23_000749-RA	HoiH23	HoiH23_PlH23_000749	vacuolar_protein_sorting_4_homolog_B
OG_8973	Tadh_TriadT63201	Tadh	Tadh_TriadG63201	vacuolar_protein_sorting_4_homolog_B
OG_8973	TrH2_TrispH2_000205-RA	TrH2	TrH2_TrispH2_000205	vacuolar_protein_sorting_4_homolog_B
OG_8973	Hhon_g04496.t1	Hhon	Hhon_g04496.t1	vacuolar_protein_sorting_4_homolog_B
OG_8974	TrH2_TrispH2_000207-RA	TrH2	TrH2_TrispH2_000207	3_ketodihydrosphingosine_reductase
OG_8974	Hhon_g04494.t1	Hhon	Hhon_g04494.t1	3_ketodihydrosphingosine_reductase
OG_8974	HoiH23_PlH23_000751-RA	HoiH23	HoiH23_PlH23_000751	3_ketodihydrosphingosine_reductase
OG_8974	Tadh_TriadT52550	Tadh	Tadh_TriadG52550	3_ketodihydrosphingosine_reductase
OG_8975	Hhon_g04490.t1	Hhon	Hhon_g04490.t1	G_protein_coupled_receptor_52
OG_8975	HoiH23_PlH23_000755-RA	HoiH23	HoiH23_PlH23_000755	G_protein_coupled_receptor_52
OG_8975	Tadh_TriadT52540	Tadh	Tadh_TriadG52540	G_protein_coupled_receptor_52
OG_8975	TrH2_TrispH2_000197-RA	TrH2	TrH2_TrispH2_000197	G_protein_coupled_receptor_52
OG_8976	Tadh_TriadT18537	Tadh	Tadh_TriadG18537	centrosomal_protein_76
OG_8976	HoiH23_PlH23_000756-RA	HoiH23	HoiH23_PlH23_000756	centrosomal_protein_76
OG_8976	Hhon_g04487.t1	Hhon	Hhon_g04487.t1	centrosomal_protein_76
OG_8976	Hhon_g04488.t1	Hhon	Hhon_g04488.t1	centrosomal_protein_76
OG_8976	Hhon_g04489.t1	Hhon	Hhon_g04489.t1	centrosomal_protein_76
OG_8976	TrH2_TrispH2_000196-RA	TrH2	TrH2_TrispH2_000196	centrosomal_protein_76
OG_8977	HoiH23_PlH23_000757-RA	HoiH23	HoiH23_PlH23_000757	bromodomain_containing_7
OG_8977	TrH2_TrispH2_000194-RA	TrH2	TrH2_TrispH2_000194	bromodomain_containing_7
OG_8977	Tadh_TriadT52538	Tadh	Tadh_TriadG52538	bromodomain_containing_7
OG_8977	Hhon_g04486.t1	Hhon	Hhon_g04486.t1	bromodomain_containing_7
OG_8978	Tadh_TriadT63566	Tadh	Tadh_TriadG63566	regulation_of_nuclear_pre_mRNA_domain_containing_1B
OG_8978	Tadh_TriadT34884	Tadh	Tadh_TriadG34884	regulation_of_nuclear_pre_mRNA_domain_containing_1B
OG_8978	HoiH23_PlH23_000759-RA	HoiH23	HoiH23_PlH23_000759	regulation_of_nuclear_pre_mRNA_domain_containing_1B
OG_8978	Hhon_g04484.t1	Hhon	Hhon_g04484.t1	regulation_of_nuclear_pre_mRNA_domain_containing_1B
OG_8978	TrH2_TrispH2_000193-RA	TrH2	TrH2_TrispH2_000193	regulation_of_nuclear_pre_mRNA_domain_containing_1B
OG_8979	TrH2_TrispH2_000192-RA	TrH2	TrH2_TrispH2_000192	aminopeptidase_like_1
OG_8979	Tadh_TriadT37059	Tadh	Tadh_TriadG37059	aminopeptidase_like_1
OG_8979	HoiH23_PlH23_000760-RA	HoiH23	HoiH23_PlH23_000760	aminopeptidase_like_1
OG_8979	Hhon_g04483.t1	Hhon	Hhon_g04483.t1	aminopeptidase_like_1
OG_8980	TrH2_TrispH2_000191-RA	TrH2	TrH2_TrispH2_000191	solute_carrier_family_38_member_7
OG_8980	Hhon_g04482.t1	Hhon	Hhon_g04482.t1	solute_carrier_family_38_member_7
OG_8980	HoiH23_PlH23_000761-RA	HoiH23	HoiH23_PlH23_000761	solute_carrier_family_38_member_7
OG_8980	Tadh_TriadT52534	Tadh	Tadh_TriadG52534	solute_carrier_family_38_member_7
OG_8981	HoiH23_PlH23_000764-RA	HoiH23	HoiH23_PlH23_000764	thyroid_hormone_receptor_interactor_13
OG_8981	Hhon_g04479.t1	Hhon	Hhon_g04479.t1	thyroid_hormone_receptor_interactor_13
OG_8981	TrH2_TrispH2_000188-RA	TrH2	TrH2_TrispH2_000188	thyroid_hormone_receptor_interactor_13
OG_8981	Tadh_TriadT52531	Tadh	Tadh_TriadG52531	thyroid_hormone_receptor_interactor_13
OG_8982	TrH2_TrispH2_000184-RA	TrH2	TrH2_TrispH2_000184	nucleoporin_93
OG_8982	Tadh_TriadT49781	Tadh	Tadh_TriadG49781	nucleoporin_93
